fid,DHW,maxhs,HIR,SSTA,SSTA_SD,SSTA_freq,SSTA_freq_SD,LAT,LON,Depth,Year,Month,Seve,Seve2,DIST_M,DIST_L,PAR,kd490,ECOREGION,Site,wind,ONI,cyclone_100,cyclone_200,cyclone
35313,1.06429,1.24,0.0366995,1.68032,0.352916,92,33.6192,-22.27070427,152.73732,-15.39800739,2017,3,0.000167504,0,nan,154,39.228,0.756,20143,Sweetlip Reef,4.8258,0.05,0,0,1
35315,1.39429,1.17,0.0348572,1.99032,0.349267,87,33.7215,-21.84602356,152.6355743,-0.595860362,2017,3,0.000167504,0,nan,186,37.162,0.686,20143,Triangle Reef,5.17077,0.05,0,0,1
35316,1.41429,1.21,0.0441965,1.82129,0.393486,72,32.1322,-21.71955299,152.5587616,-2.838609934,2017,3,0.000167504,0,nan,193,35.272,0.69,20143,Turner Reef,5.38043,0.05,0,0,1
35317,3.19572,1.48,0.0939916,2.02516,0.401793,118,43.4643,-21.38442421,150.9747925,-2.838609934,2017,3,0.000167504,0,nan,69,39.9,1.076,20143,U/N Reef,5.18718,0.05,0,0,1
35318,3.83572,1.51,0.10094,1.93,0.358008,110,43.4218,-21.35380936,151.0965118,-2.325981379,2017,3,0.000167504,0,nan,78,39.038,0.772,20143,U/N Reef,5.29883,0.05,0,0,1
35319,2.40715,1.4,0.0429847,1.74483,0.293036,103,45.3858,-21.02966309,151.1032105,-18.53785706,2017,3,0.000167504,0,nan,100,39.166,0.762,20143,U/N Reef,5.43337,0.05,0,1,1
35320,2.99,1.42,0.0482258,1.83548,0.290222,104,46.1045,-20.96024895,151.1835175,-4.69688797,2017,3,0.000167504,0,nan,110,39.29,1.584,20143,U/N Reef,5.52919,0.05,0,1,1
35321,4.26143,1.42,0.0655605,1.91548,0.303378,115,48.262,-20.88574791,151.3048554,-13.15525818,2017,3,0.000167504,0,nan,126,39.122,0.52,20143,U/N Reef,5.61111,0.05,0,1,1
35322,3.63429,1.39,0.0586175,1.89839,0.290229,111,47.6205,-20.94240761,151.326294,-2.069667101,2017,3,0.000167504,0,nan,124,37.238,0.564,20143,U/N Reef,5.61111,0.05,0,0,1
35323,3.63429,1.39,0.0586175,1.89839,0.290229,111,47.6205,-20.95941734,151.3562012,-2.069667101,2017,3,0.000167504,0,nan,126,37.772,0.574,20143,U/N Reef,5.61111,0.05,0,0,1
35324,3.22286,1.49,0.0920816,1.85323,0.346925,102,42.6819,-21.38519478,151.4208984,-0.85217458,2017,3,0.000167504,0,nan,98,39.064,0.848,20143,U/N Reef,5.37828,0.05,0,0,1
35325,3.5,1.39,0.1,1.87323,0.358709,101,42.9099,-21.47309494,151.4691467,-1.813352942,2017,3,0.000167504,0,nan,95,39.83,0.936,20143,U/N Reef,5.37828,0.05,0,0,1
35326,4.60714,1.4,0.0743088,1.92419,0.296189,117,48.713,-20.99131012,151.4776917,-10.84842968,2017,3,0.000167504,0,nan,133,38.76,0.508,20143,U/N Reef,5.50753,0.05,0,0,1
35327,4.99429,1.4,0.080553,1.94129,0.299118,119,49.4236,-21.01545143,151.5283661,-5.337673664,2017,3,0.000167504,0,nan,135,37.026,0.418,20143,U/N Reef,5.58064,0.05,0,0,1
35328,3.11857,1.32,0.089102,1.86613,0.366999,102,43.664,-21.52249908,151.5417633,-1.621117234,2017,3,0.000167504,0,nan,100,42.428,0.862,20143,U/N Reef,5.23552,0.05,0,0,1
35331,2.49286,1.37,0.0830953,1.91323,0.403689,108,45.1809,-21.65459442,151.6924133,-1.877431512,2017,3,0.000167504,0,nan,108,41.478,0.958,20143,U/N Reef,5.23552,0.05,0,0,1
35332,2.50143,1.36,0.0735715,1.87323,0.387352,110,46.8464,-21.56830406,151.7071228,-0.788096011,2017,3,0.000167504,0,nan,113,43.042,0.836,20143,U/N Reef,5.23552,0.05,0,0,1
35342,3.44571,1.57,0.0906767,1.91483,0.375355,103,47.6242,-21.34622002,151.8265381,-2.838609934,2017,3,0.000167504,0,nan,135,37.066,0.652,20143,U/N Reef,5.49855,0.05,0,0,1
35344,3.51143,1.38,0.103277,1.96032,0.436194,109,43.7297,-21.80438995,151.8820496,-3.030845642,2017,3,0.000167504,0,nan,124,41.484,0.688,20143,U/N Reef,5.09414,0.05,0,0,1
35345,3.32286,1.42,0.100693,2.02032,0.456792,104,40.8725,-21.8867054,151.9263001,-1.557038665,2017,3,0.000167504,0,nan,127,41.88,0.604,20143,U/N Reef,5.09414,0.05,0,0,1
35346,3.85143,1.41,0.113277,2.00032,0.432776,103,42.7492,-21.83785439,151.9869385,-4.889123917,2017,3,0.000167504,0,nan,134,41.308,0.542,20143,U/N Reef,5.09414,0.05,0,0,1
35347,3.65,1.43,0.107353,1.99419,0.432386,103,40.6387,-21.96060562,152.0556488,-1.044410229,2017,3,0.000167504,0,nan,140,40.71,0.608,20143,U/N Reef,5.16016,0.05,0,0,1
35348,3.69571,1.48,0.108697,2.04484,0.418021,100,40.4428,-21.92170143,152.1087341,-2.069667101,2017,3,0.000167504,0,nan,145,40.958,0.53,20143,U/N Reef,5.16016,0.05,0,0,1
35349,4.18,1.51,0.119429,1.89621,0.356231,91,42.4049,-21.30331612,152.2311554,-4.825045109,2017,3,0.000167504,0,nan,174,34.44,0.342,20143,U/N Reef,5.5547,0.05,0,0,1
35356,2.08429,1.3,0.0694762,1.80419,0.378912,76,37.4222,-21.53461266,152.4745789,-10.39987946,2017,3,0.000167504,0,nan,190,36.446,0.452,20143,U/N Reef,5.40113,0.05,0,0,1
35360,2.32572,1.45,0.0830613,1.8569,0.370387,79,39.3055,-21.41230583,152.4906158,-7.836737633,2017,3,0.000167504,0,nan,195,37.604,0.376,20143,U/N Reef,5.56288,0.05,0,0,1
35367,1.42714,1.21,0.0445982,1.82613,0.39528,72,33.2773,-21.66206551,152.5397949,-7.0677948,2017,3,0.000167504,0,nan,193,33.992,0.61,20143,U/N Reef,5.38043,0.05,0,0,1
35368,0.784286,1.19,0.0270444,1.8371,0.415545,77,29.6051,-22.15541458,152.553009,-0.91625315,2017,3,0.000167504,0,nan,153,38.97,0.75,20143,U/N Reef,4.96184,0.05,0,0,1
35372,0.780001,1.22,0.0288889,1.66516,0.382079,79,30.2958,-22.33198547,152.6802521,-0.595860362,2017,3,0.000167504,0,nan,146,41.59,0.614,20143,U/N Reef,4.8258,0.05,0,0,1
35373,0.780001,1.22,0.0288889,1.66516,0.382079,79,30.2958,-22.36080551,152.7062836,-0.91625315,2017,3,0.000167504,0,nan,145,41.006,0.68,20143,U/N Reef,4.8258,0.05,0,0,1
35374,1.07857,1.27,0.0399471,1.64839,0.35663,86,31.2695,-22.32504654,152.7290039,-12.1940794,2017,3,0.000167504,0,nan,149,41.006,0.68,20143,U/N Reef,4.8258,0.05,0,0,1
35375,1.06714,1.25,0.0395238,1.66839,0.355838,88,32.059,-22.29887009,152.7365112,-4.184259415,2017,3,0.000167504,0,nan,152,40.75,0.664,20143,U/N Reef,4.8258,0.05,0,0,1
35376,1.28286,1.24,0.042762,1.66355,0.314629,109,36.3654,-22.05660439,152.7378388,-0.91625315,2017,3,0.000167504,0,nan,173,39.39,0.74,20143,U/N Reef,4.96184,0.05,0,0,1
35378,1.09143,1.16,0.036381,1.88032,0.370426,77,32.409,-21.78662682,152.5930176,-6.234773636,2017,3,0.333389,1,nan,190,37.558,0.67,20143,Bills Reef,5.17077,0.05,0,0,1
35379,3.55,1.51,0.118333,1.9031,0.355887,82,40.3236,-21.28257179,152.3307037,-1.813352942,2017,3,0.333389,1,nan,185,36.098,0.368,20143,Centenery Reef,5.56288,0.05,0,0,1
35383,3.50572,1.6,0.0973811,1.84323,0.335174,103,43.0535,-21.36973381,151.3673401,-6.491087914,2017,3,0.333389,1,nan,95,37.084,0.822,20143,Nancy Foster Reef,5.37828,0.05,0,0,1
35384,3.04714,1.52,0.0923377,2.09516,0.422486,114,40.6756,-21.33171272,150.7849884,-3.159002781,2017,3,0.333389,1,nan,55,38.586,1.136,20143,Paul Reef,5.18718,0.05,0,0,1
35385,3.67857,1.5,0.0968045,1.89103,0.33837,108,44.1873,-21.32230186,151.1672363,-17.320364,2017,3,0.333389,1,nan,85,37.312,0.744,20143,Storm Reef,5.29883,0.05,0,0,1
35386,4.47572,1.49,0.0710431,2.05968,0.398646,117,40.2478,-21.16360283,150.6603546,-3.351238251,2017,3,0.333389,1,nan,54,39.628,0.77,20143,U/N Reef,5.23194,0.05,0,1,1
35387,3.82429,1.5,0.112479,1.97226,0.390486,111,41.3994,-21.13590622,150.7631226,-2.005588531,2017,3,0.333389,1,nan,64,39.09,0.694,20143,U/N Reef,5.33678,0.05,0,1,1
35389,3.21857,1.49,0.094664,1.94032,0.374317,106,41.7635,-21.1288929,150.830658,-4.056102276,2017,3,0.333389,1,nan,70,39.434,0.67,20143,U/N Reef,5.33678,0.05,0,1,1
35391,2.79,1.54,0.0930001,1.96,0.373385,109,42.6121,-21.22441864,150.8828583,-3.094924212,2017,3,0.333389,1,nan,69,39.03,0.71,20143,U/N Reef,5.33678,0.05,0,0,1
35393,2.62571,1.47,0.0905419,1.88226,0.354705,108,43.284,-21.16447449,150.9338837,-18.85824966,2017,3,0.333389,1,nan,77,40.09,0.712,20143,U/N Reef,5.33678,0.05,0,0,1
35394,2.78,1.51,0.0958621,1.92276,0.360459,109,44.2493,-21.21458054,151.0127716,-1.428881645,2017,3,0.333389,1,nan,82,38.884,0.754,20143,U/N Reef,5.43337,0.05,0,0,1
35396,2.28429,1.42,0.0652654,1.75207,0.303571,102,44.5035,-21.07071495,151.0711212,-2.005588531,2017,3,0.333389,1,nan,94,38.982,0.782,20143,U/N Reef,5.43337,0.05,0,0,1
35397,2.29572,1.41,0.0655919,1.78655,0.319454,102,45.1381,-21.12340164,151.0734558,-9.823172569,2017,3,0.333389,1,nan,92,38.736,0.732,20143,U/N Reef,5.43337,0.05,0,0,1
35398,2.39,1.38,0.0426786,1.73483,0.287187,105,45.0898,-21.03481483,151.151535,-13.02710056,2017,3,0.333389,1,nan,104,38.224,0.726,20143,U/N Reef,5.43337,0.05,0,0,1
35400,2.99,1.42,0.0482258,1.83548,0.290222,104,46.1045,-20.93144608,151.210846,-3.607552528,2017,3,0.333389,1,nan,115,38.682,1.41,20143,U/N Reef,5.52919,0.05,0,1,1
35401,3.88715,1.58,0.107976,1.91032,0.349592,109,42.5713,-21.37825012,151.2503357,-1.364803076,2017,3,0.333389,1,nan,86,37.674,0.856,20143,U/N Reef,5.37828,0.05,0,0,1
35403,3.68,1.57,0.102222,1.86226,0.348609,102,42.4909,-21.39435387,151.3279877,-7.26003027,2017,3,0.333389,1,nan,90,38.318,0.878,20143,U/N Reef,5.37828,0.05,0,0,1
35404,2.67143,1.36,0.0890476,1.79613,0.343633,101,44.6877,-21.36478806,151.4798584,-6.427009106,2017,3,0.333389,1,nan,103,39.446,0.854,20143,U/N Reef,5.37828,0.05,0,0,1
35405,4.20715,1.31,0.0678572,1.9071,0.294196,104,47.241,-21.03574944,151.5068359,-1.428881645,2017,3,0.333389,1,nan,132,36.95,0.532,20143,U/N Reef,5.58064,0.05,0,0,1
35406,4.57143,1.31,0.0737328,1.9371,0.302455,104,47.5133,-21.04234505,151.5545044,-1.813352942,2017,3,0.333389,1,nan,134,37.816,0.484,20143,U/N Reef,5.58064,0.05,0,0,1
35407,4.57143,1.31,0.0737328,1.9371,0.302455,104,47.5133,-21.04230118,151.5632935,-1.941510081,2017,3,0.333389,1,nan,135,37.816,0.484,20143,U/N Reef,5.58064,0.05,0,0,1
35409,5.26858,1.34,0.084977,1.9471,0.304035,111,49.409,-21.06549835,151.6099701,-1.428881645,2017,3,0.333389,1,nan,136,36.068,0.446,20143,U/N Reef,5.58064,0.05,0,0,1
35413,2.85857,1.56,0.0840756,1.91172,0.37355,104,46.7998,-21.3990097,151.9017639,-1.941510081,2017,3,0.333389,1,nan,139,37.772,0.626,20143,U/N Reef,5.49855,0.05,0,0,1
35415,3.82857,1.46,0.112605,2.02549,0.404838,98,41.6896,-21.8669281,152.1729584,-1.044410229,2017,3,0.333389,1,nan,153,38.588,0.49,20143,U/N Reef,5.16016,0.05,0,0,1
35416,2.73857,1.37,0.0805462,1.9871,0.397416,90,37.3356,-21.83160782,152.3121948,-8.605680466,2017,3,0.333389,1,nan,168,39.304,0.456,20143,U/N Reef,5.19325,0.05,0,0,1
35418,1.94143,1.36,0.0626267,1.97807,0.396662,88,35.0496,-21.8627739,152.3540955,-1.172567368,2017,3,0.333389,1,nan,171,39.742,0.438,20143,U/N Reef,5.19325,0.05,0,0,1
35424,2.31143,1.46,0.0825511,1.8669,0.38239,76,38.8508,-21.37872505,152.5291443,-14.37275028,2017,3,0.333389,1,nan,200,37.652,0.438,20143,U/N Reef,5.54071,0.05,0,0,1
35426,2.81286,1.48,0.100459,1.8869,0.373394,77,39.8978,-21.33865738,152.55336,-1.492960215,2017,3,0.333389,1,nan,204,38.926,0.492,20143,U/N Reef,5.54071,0.05,0,0,1
35443,6.39714,1.65,0.062412,2.22032,0.421972,104,49.9922,-19.34141922,149.4161682,-1.749274373,2017,3,0.666611,2,nan,92,44.014,0.228,20143,Eulalie Reef,2.74144,0.05,1,1,1
35445,4.72286,1.62,0.0834147,2.28516,0.48428,103,53.0888,-18.9756794,148.4267731,-0.590528652,2017,3,0.666611,2,nan,103,44.392,0.266,20143,Jaguar Reef,2.1651,0.05,0,1,1
35446,4.69858,1.6,0.0713836,2.28516,0.503673,101,51.7013,-18.95051575,148.376648,-2.806209564,2017,3,0.666611,2,nan,102,44.238,0.246,20143,Lion Reef,2.13887,0.05,0,1,1
35447,5.11714,1.63,0.0853119,2.24613,0.453247,106,52.296,-19.03156471,148.5639191,-9.683458805,2017,3,0.666611,2,nan,105,45.132,0.25,20143,Lynx Reef,2.28135,0.05,0,1,1
35448,4.66,1.41,0.0812437,2.10968,0.353945,139,44.2082,-21.01667213,149.8979645,-0.192704916,2017,3,0.666611,2,nan,0,44.068,0.664,20143,Penrith Reef,5.18065,0.05,0,1,1
35451,4.14715,1.43,0.0699551,2.14419,0.495221,101,49.95,-19.02057266,148.096695,-17.82874489,2017,3,0.666611,2,nan,78,45.93,0.402,20143,Prawn Reef,2.03044,0.05,0,1,1
35455,4.83,1.58,0.0683033,2.22419,0.445857,100,50.1296,-19.18770027,148.8801117,-1.741561472,2017,3,0.666611,2,nan,94,44.864,0.28,20143,U/N Reef,2.36204,0.05,1,1,1
35456,2.16,1.58,0.0910134,1.86966,0.336694,51,41.7273,-20.09990501,150.3713379,-1.236645937,2017,3,0.666611,2,nan,107,43.722,0.65,20143,U/N Reef,4.75271,0.05,1,1,1
35457,2.85429,1.65,0.100595,1.93241,0.351519,58,41.7485,-20.14126396,150.4460144,-0.275467575,2017,3,0.666611,2,nan,109,44.17,0.63,20143,U/N Reef,4.75271,0.05,1,1,1
35458,3.06572,1.63,0.0993923,1.91241,0.338679,57,41.6223,-20.23344612,150.4887695,-1.941510081,2017,3,0.666611,2,nan,105,43.644,0.816,20143,U/N Reef,5.02248,0.05,1,1,1
35459,4.45143,1.59,0.0911425,1.89138,0.322111,83,43.6023,-20.47095871,150.6771393,-1.877431512,2017,3,0.666611,2,nan,100,39.278,0.956,20143,U/N Reef,5.24421,0.05,0,1,1
35460,3.48429,1.54,0.102946,1.81586,0.341147,85,45.0755,-20.61770821,150.8534851,-9.566858292,2017,3,0.666611,2,nan,108,41.234,0.746,20143,U/N Reef,5.48437,0.05,0,1,1
35463,3.04,1.32,0.054262,1.8271,0.436494,81,49.1314,-19.60995483,149.7247772,-3.543473959,2017,3,0.000167504,0,nan,91,44.33,0.342,20143,Brick Reef,3.29186,0.05,1,1,1
35466,0.938571,1.47,0.0873805,1.7669,0.33063,51,41.4079,-20.02637672,150.2430267,-8.990151405,2017,3,0.000167504,0,nan,104,44.528,0.594,20143,Little Bugatti (Wheatley) Reef,4.51779,0.05,1,1,1
35467,1.53143,1.25,0.0458546,1.74968,0.43417,71,46.6116,-19.62962532,149.669754,-18.34562111,2017,3,0.000167504,0,nan,86,44.716,0.396,20143,Plaster Reef,3.29186,0.05,1,1,1
35468,4.82,1.48,0.0546601,1.98194,0.45242,104,50.2805,-19.63298798,149.8791351,-18.60193443,2017,3,0.000167504,0,nan,100,43.696,0.35,20143,Reimer Reef,3.59879,0.05,1,1,1
35469,3.25,1.48,0.0937853,1.80839,0.336679,94,45.8288,-20.80563736,151.0679627,-2.19782424,2017,3,0.000167504,0,nan,111,40.512,0.734,20143,Rip Reef,5.52919,0.05,0,1,1
35470,5.11143,1.54,0.0520604,2.03226,0.466018,112,49.9996,-19.66704559,149.9264984,-11.36105824,2017,3,0.000167504,0,nan,101,43.658,0.336,20143,Slate Reef,3.59879,0.05,1,1,1
35471,3.54858,1.34,0.0446604,1.87452,0.450079,87,49.5565,-19.55791283,149.5975189,-12.13000107,2017,3,0.000167504,0,nan,87,43.15,0.356,20143,Stucco Reef,3.29186,0.05,1,1,1
35472,1.23286,1.48,0.0885233,1.76966,0.339424,52,43.1969,-19.9932003,150.2393189,-2.13374567,2017,3,0.000167504,0,nan,106,45.16,0.628,20143,U/N Reef,4.51779,0.05,1,1,1
35474,3.22572,1.43,0.0974022,1.89032,0.359838,100,42.0578,-21.03121948,150.8651123,-1.813352942,2017,3,0.000167504,0,nan,79,39.638,0.674,20143,U/N Reef,5.33678,0.05,0,1,1
35475,3.27143,1.48,0.0971065,1.78414,0.356678,91,45.8193,-20.70666695,150.9378357,-3.543473959,2017,3,0.000167504,0,nan,110,40.47,0.786,20143,U/N Reef,5.48437,0.05,0,1,1
35476,3.25857,1.46,0.0976779,1.76414,0.357764,84,44.1351,-20.76789093,150.9542847,-2.838609934,2017,3,0.000167504,0,nan,106,40.946,0.79,20143,U/N Reef,5.44012,0.05,0,1,1
35479,1.55429,1.53,0.0952529,1.81966,0.331702,52,40.6085,-20.10089111,150.3165131,-17.25628471,2017,3,0.333389,1,nan,102,43.866,0.676,20143,Bugatti Reef,4.75271,0.05,1,1,1
35480,3.59429,1.4,0.110209,2.02774,0.371258,119,42.9794,-20.96219444,150.0803223,-0.85217458,2017,3,0.333389,1,nan,19,41.52,0.67,20143,Bushy-Redbill Reef,5.08337,0.05,0,1,1
35481,3.41429,1.48,0.0978565,1.78414,0.354482,92,45.2707,-20.74736214,151.0157623,-4.760966778,2017,3,0.333389,1,nan,112,41.22,0.654,20143,Cockatoo Reef (No 1),5.52919,0.05,0,1,1
35482,5.57429,1.57,0.0622714,2.08968,0.477,104,51.3571,-19.75622559,150.0855103,-1.557038665,2017,3,0.333389,1,nan,109,45.708,0.422,20143,Hyde Reef,4.18619,0.05,1,1,1
35483,5.13,1.54,0.07558,2.22516,0.507552,94,51.5306,-18.92404175,148.253067,-2.324910164,2017,3,0.333389,1,nan,97,45.558,0.25,20143,Jupiter Reef,2.13887,0.05,0,1,1
35485,3.62143,1.45,0.0602675,2.0842,0.484828,100,48.9982,-19.07060051,148.0774231,-2.967115998,2017,3,0.333389,1,nan,73,44.754,0.476,20143,Mid Reef,2.03044,0.05,0,1,1
35486,3.42,1.47,0.102276,1.7669,0.353541,70,42.8982,-20.62533188,150.8036041,-1.685195804,2017,3,0.333389,1,nan,103,40.196,0.828,20143,Molar Reef,5.48437,0.05,0,1,1
35487,4.62858,1.66,0.0695782,1.92517,0.328519,92,46.6214,-20.37828827,150.7524109,-1.749274373,2017,3,0.333389,1,nan,113,41.04,0.54,20143,Muirhead Reef,5.43922,0.05,0,1,1
35488,4.22571,1.54,0.0612376,1.90968,0.422521,90,50.6011,-19.82825089,150.1833496,-1.621117234,2017,3,0.333389,1,nan,115,43.902,0.54,20143,Oom Reef,4.18619,0.05,1,1,1
35491,5.55143,1.58,0.0678217,2.02194,0.453901,99,51.1209,-19.79887581,150.1528931,-4.056102276,2017,3,0.333389,1,nan,114,44.472,0.426,20143,Rebe Reef,4.18619,0.05,1,1,1
35492,3.43715,1.42,0.0637944,2.12516,0.485167,102,50.9012,-19.05929375,148.1815949,-2.089482069,2017,3,0.333389,1,nan,82,46.136,0.322,20143,Shell Reef,2.03044,0.05,0,1,1
35494,4.56,1.51,0.0591801,2.05194,0.472915,105,49.9849,-19.69270134,149.9779816,-1.428881645,2017,3,0.333389,1,nan,103,44.096,0.354,20143,Thatch Reef,3.59879,0.05,1,1,1
35495,5.68286,1.47,0.0547303,1.94645,0.439988,113,50.4365,-19.61589622,149.8499908,-1.749274373,2017,3,0.333389,1,nan,99,43.242,0.314,20143,Tile Reef,3.59879,0.05,1,1,1
35499,1.75571,1.57,0.086309,1.85966,0.341466,54,39.8678,-20.17415047,150.3690796,-11.36105824,2017,3,0.333389,1,nan,101,43.512,0.604,20143,U/N Reef,4.75271,0.05,1,1,1
35500,2.16,1.58,0.0910134,1.86966,0.336694,51,41.7273,-20.11018944,150.3728027,-1.492960215,2017,3,0.333389,1,nan,106,43.722,0.65,20143,U/N Reef,4.75271,0.05,1,1,1
35502,2.67143,1.62,0.0912296,1.90966,0.357074,62,44.7841,-20.07428169,150.386795,-4.825045109,2017,3,0.333389,1,nan,110,43.336,0.75,20143,U/N Reef,4.75271,0.05,1,1,1
35503,2.22286,1.62,0.0913091,1.90242,0.346939,55,42.942,-20.08670807,150.4166412,-5.850302219,2017,3,0.333389,1,nan,111,43.122,0.688,20143,U/N Reef,4.75271,0.05,1,1,1
35504,2.87,1.65,0.0923008,1.93242,0.360454,65,44.0255,-20.12101555,150.427002,-1.236645937,2017,3,0.333389,1,nan,109,43.122,0.688,20143,U/N Reef,4.75271,0.05,1,1,1
35505,2.42572,1.63,0.096706,1.91241,0.346506,54,40.7375,-20.19290543,150.4720001,-2.902688503,2017,3,0.333389,1,nan,108,44.386,0.618,20143,U/N Reef,4.75271,0.05,1,1,1
35506,3.06572,1.63,0.0993923,1.91241,0.338679,57,41.6223,-20.2592411,150.5127258,-2.646374226,2017,3,0.333389,1,nan,105,43.014,0.878,20143,U/N Reef,5.24421,0.05,1,1,1
35507,3.14286,1.62,0.104607,1.89517,0.324617,63,42.1223,-20.28167725,150.5596314,-2.005588531,2017,3,0.333389,1,nan,105,41.862,0.824,20143,U/N Reef,5.24421,0.05,1,1,1
35508,3.33571,1.61,0.0759951,1.88517,0.316844,70,42.1385,-20.33308029,150.5782929,-2.261902809,2017,3,0.333389,1,nan,103,42.626,1.362,20143,U/N Reef,5.24421,0.05,0,1,1
35512,4.29571,1.65,0.0795545,1.91069,0.314417,85,43.5138,-20.3503933,150.6564636,-12.57855034,2017,3,0.333389,1,nan,107,40.412,0.656,20143,U/N Reef,5.24421,0.05,0,1,1
35514,4.06143,1.49,0.10303,2.01226,0.394259,111,41.8963,-21.05476952,150.692337,-3.735709667,2017,3,0.333389,1,nan,64,39.942,0.71,20143,U/N Reef,5.23194,0.05,0,1,1
35515,4.45143,1.59,0.0911425,1.89138,0.322111,83,43.6023,-20.46883392,150.693161,-3.735709667,2017,3,0.333389,1,nan,102,39.278,0.956,20143,U/N Reef,5.24421,0.05,0,1,1
35517,4.47857,1.64,0.0721073,1.90793,0.319828,88,44.8664,-20.40675163,150.722229,-1.557038665,2017,3,0.333389,1,nan,109,41.098,0.648,20143,U/N Reef,5.24421,0.05,0,1,1
35519,3.69,1.56,0.102856,1.87724,0.338129,78,43.5938,-20.57420349,150.7458649,-2.19782424,2017,3,0.333389,1,nan,100,40.92,1.02,20143,U/N Reef,5.35829,0.05,0,1,1
35521,3.68715,1.45,0.0977052,1.93032,0.373641,105,42.1954,-21.05713272,150.7779846,-2.19782424,2017,3,0.333389,1,nan,70,39.626,0.592,20143,U/N Reef,5.33678,0.05,0,1,1
35522,3.22572,1.43,0.0974022,1.89032,0.359838,100,42.0578,-21.07218361,150.8303223,-11.2969799,2017,3,0.333389,1,nan,74,39.926,0.618,20143,U/N Reef,5.33678,0.05,0,1,1
35523,3.28715,1.48,0.102723,1.78414,0.352382,79,44.0074,-20.67168617,150.873764,-2.005588531,2017,3,0.333389,1,nan,107,40.304,0.732,20143,U/N Reef,5.48437,0.05,0,1,1
35524,2.94857,1.45,0.0970348,1.76138,0.354699,77,42.6002,-20.7258606,150.8839722,-2.069667101,2017,3,0.333389,1,nan,105,39.754,0.834,20143,U/N Reef,5.44012,0.05,0,1,1
35525,2.90286,1.4,0.10238,1.77419,0.321642,90,41.4972,-20.96454239,150.9179535,-12.70670795,2017,3,0.333389,1,nan,88,39.57,0.722,20143,U/N Reef,5.44012,0.05,0,1,1
35526,2.90286,1.41,0.100952,1.86129,0.345529,105,42.8421,-21.02652931,150.9248657,-2.774531364,2017,3,0.333389,1,nan,84,39.556,0.73,20143,U/N Reef,5.33678,0.05,0,1,1
35527,2.46429,1.41,0.102857,1.7431,0.307808,87,42.3808,-20.88706779,150.9531708,-2.261902809,2017,3,0.333389,1,nan,97,39.642,0.914,20143,U/N Reef,5.44012,0.05,0,1,1
35528,2.73143,1.43,0.0883923,1.75839,0.30219,91,44.4625,-20.91514969,151.0428162,-15.52616405,2017,3,0.333389,1,nan,102,39.436,1.612,20143,U/N Reef,5.52919,0.05,0,1,1
35530,4.87858,1.45,0.0829502,2.16258,0.360941,147,45.0583,-20.98659897,149.782135,-9.807311058,2017,3,0.666611,2,nan,0,42.126,0.704,20143,Derwent Reef,5.18065,0.05,0,1,1
35545,6.35286,1.61,0.100241,2.41548,0.524543,98,47.9238,-18.61882,147.08147,-8,2017,4,0.999832,3,nan,44,42.576,0.746,20143,Townsville GBR,8.37304,0.2,0,0,0
35555,1.72143,1.43,0.101562,2.29548,0.48539,157,35.423,-23.50185394,151.7736359,-0.930522472,2017,4,0.666611,2,nan,6,39.112,0.842,20143,Erskine Reef,8.87365,0.2,0,0,0
35556,4.39286,1.41,0.109078,1.97,0.431831,164,37.6686,-23.75748634,152.2719421,-8.012130022,2017,4,0.000167504,0,nan,59,36.14,0.382,20143,Boult Reef,8.80858,0.2,0,0,0
35557,3.31429,1.36,0.103749,2.09581,0.463705,162,38.675,-23.26951599,151.9402924,-0.638066411,2017,4,0.000167504,0,nan,24,39.202,0.552,20143,Broomfield Reef,8.95717,0.2,0,0,0
35558,4.03143,1.5,0.066869,1.92516,0.427742,165,37.5724,-23.86657143,152.3609619,-1.156848669,2017,4,0.000167504,0,nan,58,37.908,0.366,20143,Fairfax Islands Reef,8.80858,0.2,0,0,0
35559,3.73286,1.38,0.115115,2.08387,0.445818,167,39.3218,-23.63306427,152.1474304,-1.252966523,2017,4,0.000167504,0,nan,43,37.514,0.644,20143,Fitzroy Reef,8.89779,0.2,0,0,0
35560,3.93858,1.45,0.10638,1.92677,0.428522,166,37.4664,-23.8077755,152.287262,-1.592455804,2017,4,0.000167504,0,nan,56,36.544,0.474,20143,Hoskyn Islands Reef,8.80858,0.2,0,0,0
35562,4.10857,1.34,0.116036,2.01484,0.432132,165,38.4491,-23.69460678,152.1809387,-4.005023003,2017,4,0.000167504,0,nan,49,37.684,0.566,20143,Llewellyn Reef,8.89779,0.2,0,0,0
35563,3.06715,1.44,0.104107,2.17774,0.467518,155,37.2384,-23.18507195,151.9040222,-1.518675089,2017,4,0.000167504,0,nan,23,38.906,0.562,20143,North Reef (North),8.95597,0.2,0,0,0
35564,2.19,1.42,0.101741,2.22452,0.474257,151,35.1343,-23.29514885,151.770752,-1.12275815,2017,4,0.000167504,0,nan,6,37.68,0.65,20143,North West Island Reef,8.95717,0.2,0,0,0
35565,1.91286,1.45,0.0846723,2.34742,0.504975,162,35.4557,-23.55586243,151.6779175,-2.25644052,2017,4,0.000167504,0,nan,5,40.964,0.704,20143,Polmaise Reef,8.77161,0.2,0,0,0
